Customer_ID,Sex,Marital_Status,Age,Education,Income,Occupation,Spending_Score
DS-93544736-N,Female,Widowed,39,Master's,10000,White-Collar,16
DS-14897671-N,Female,Married,37,Master's,108423,Manager,79
DS-32312380-N,Male,Married,41,Bachelor's,53166,White-Collar,51
DS-75535375-N,Male,Divorced,55,Some College,54699,White-Collar,28
DS-94673728-N,Male,Divorced,25,PhD,48174,Student,91
DS-89816571-N,Male,Widowed,40,Master's,66223,Blue-Collar,47
DS-10857024-N,Female,Divorced,54,High School,95101,Manager,80
DS-36600527-N,Male,Married,56,Some College,99313,Self-Employed,50
DS-35868823-N,Male,Divorced,24,Bachelor's,33788,Self-Employed,78
DS-71789056-N,Female,Single,41,Bachelor's,70352,White-Collar,80
DS-20272601-N,Female,Married,32,Bachelor's,62114,White-Collar,70
DS-95811902-N,Female,Single,23,Some College,36386,White-Collar,76
DS-94862526-N,Female,Single,31,Bachelor's,22565,Blue-Collar,18
DS-13093830-N,Male,Married,22,High School,19011,Self-Employed,25
DS-74331953-N,Male,Married,40,Master's,65000,White-Collar,87
DS-63139906-N,Male,Married,66,Master's,78883,Retired,37
DS-10261106-N,Female,Divorced,33,High School,20366,Student,12
DS-81083905-N,Male,Divorced,24,Some College,21282,White-Collar,64
DS-54689114-N,Female,Married,28,Bachelor's,42807,Self-Employed,46
DS-61211208-N,Male,Single,35,Some College,19017,Retired,19
DS-97896783-N,Female,Married,49,Master's,86015,Manager,26
DS-43728115-N,Female,Widowed,32,Bachelor's,21178,White-Collar,23
DS-55424677-N,Male,Married,59,Bachelor's,60248,Manager,22
DS-87403325-N,Female,Single,20,Bachelor's,33342,Unemployed,73
DS-87092839-N,Male,Married,27,PhD,41599,White-Collar,56
DS-35820476-N,Female,Married,40,Master's,106694,White-Collar,92
DS-75958882-N,Female,Divorced,39,PhD,85798,Manager,79
DS-82674321-N,Female,Married,34,High School,52286,Blue-Collar,39
DS-94227545-N,Male,Married,61,Bachelor's,70364,Self-Employed,33
DS-51295047-N,Female,Single,24,Some College,21607,Blue-Collar,60
DS-89553868-N,Female,Divorced,48,Master's,102120,White-Collar,81
DS-99441499-N,Female,Divorced,39,Master's,114215,Blue-Collar,82
DS-34774155-N,Female,Divorced,28,Master's,65102,Manager,51
DS-42842849-N,Female,Married,54,Master's,47229,Manager,30
DS-43556398-N,Female,Married,33,Some College,47864,Self-Employed,33
DS-41703541-N,Female,Married,32,Master's,106400,White-Collar,82
DS-45556893-N,Male,Single,26,Some College,36196,White-Collar,76
DS-94576996-N,Male,Married,72,Bachelor's,61734,White-Collar,24
DS-25157502-N,Male,Married,41,PhD,88009,White-Collar,69
DS-70271137-N,Male,Married,45,Master's,113058,Manager,80
DS-14687989-N,Male,Divorced,26,Bachelor's,39151,Student,74
DS-28849099-N,Female,Single,42,Bachelor's,82876,White-Collar,75
DS-11764112-N,Female,Divorced,31,Some College,68511,Manager,64
DS-90476302-N,Female,Married,31,Master's,38288,White-Collar,70
DS-46077284-N,Male,Married,53,Some College,84035,Blue-Collar,35
DS-46536309-N,Male,Married,36,Bachelor's,52951,White-Collar,52
DS-57722073-N,Female,Single,27,Bachelor's,40694,Student,91
DS-42214896-N,Female,Married,44,Master's,109810,Manager,81
DS-73738731-N,Male,Widowed,49,Bachelor's,81969,Retired,41
DS-88903109-N,Male,Single,28,High School,31378,Student,92
DS-62773745-N,Female,Single,41,Bachelor's,76214,White-Collar,84
DS-40966294-N,Female,Divorced,19,Bachelor's,48753,Blue-Collar,78
DS-21336595-N,Male,Divorced,27,High School,31543,Blue-Collar,62
DS-84177480-N,Female,Single,39,High School,24479,Student,22
DS-51006337-N,Female,Married,46,High School,70559,Self-Employed,20
DS-81892797-N,Male,Divorced,30,Bachelor's,26419,Student,63
DS-96098236-N,Female,Married,57,Bachelor's,71870,Self-Employed,29
DS-33615815-N,Female,Single,32,Some College,66282,Manager,43
DS-94195190-N,Female,Divorced,25,Some College,40422,Self-Employed,68
DS-36020723-N,Female,Single,39,High School,23608,White-Collar,23
DS-32525947-N,Female,Married,35,Some College,38077,White-Collar,50
DS-73172866-N,Male,Married,46,Bachelor's,86732,Self-Employed,75
DS-43318631-N,Female,Divorced,30,High School,16539,Blue-Collar,23
DS-54084365-N,Male,Married,25,Master's,62451,Self-Employed,53
DS-14389906-N,Male,Single,62,PhD,59521,Self-Employed,25
DS-15081798-N,Male,Married,29,Bachelor's,66659,White-Collar,35
DS-29248713-N,Female,Divorced,26,Some College,39163,Unemployed,86
DS-56809488-N,Female,Single,37,High School,17573,Blue-Collar,23
DS-96329435-N,Female,Single,20,PhD,31487,Unemployed,87
DS-94063708-N,Female,Divorced,30,High School,19643,Student,28
DS-54158155-N,Female,Divorced,36,High School,31741,Unemployed,31
DS-64458644-N,Female,Married,56,High School,64286,White-Collar,36
DS-51911455-N,Female,Married,25,Some College,56072,White-Collar,48
DS-17111081-N,Female,Married,36,Bachelor's,72665,Manager,62
DS-11568863-N,Female,Widowed,22,Bachelor's,23053,Student,17
DS-38499419-N,Female,Single,20,Bachelor's,41890,White-Collar,75
DS-75475540-N,Male,Divorced,55,Bachelor's,77490,White-Collar,35
DS-72655393-N,Male,Married,53,Master's,76678,Self-Employed,21
DS-96445617-N,Female,Divorced,19,Master's,40687,Blue-Collar,91
DS-63663374-N,Male,Widowed,61,Bachelor's,70823,Manager,28
DS-54457948-N,Male,Married,59,PhD,78220,Manager,32
DS-12887105-N,Female,Divorced,50,Some College,92938,Manager,89
DS-15008442-N,Male,Single,41,High School,26364,Unemployed,13
DS-12328419-N,Male,Married,31,Bachelor's,37060,White-Collar,46
DS-58008081-N,Female,Married,37,Bachelor's,66598,White-Collar,46
DS-75942826-N,Male,Divorced,30,High School,36385,White-Collar,71
DS-80443953-N,Male,Divorced,23,Bachelor's,40805,Unemployed,55
DS-76926636-N,Female,Married,42,Master's,83226,White-Collar,87
DS-17789245-N,Female,Divorced,18,PhD,24393,Manager,91
DS-20244200-N,Female,Divorced,21,High School,27429,Student,94
DS-70636821-N,Male,Divorced,40,Bachelor's,24146,Unemployed,25
DS-28353260-N,Female,Single,28,Some College,36780,Blue-Collar,81
DS-67432058-N,Male,Single,22,Some College,24103,Unemployed,16
DS-47315387-N,Male,Married,56,Some College,74964,White-Collar,35
DS-50574837-N,Female,Single,33,Bachelor's,44307,White-Collar,61
DS-81933641-N,Female,Married,35,Bachelor's,57205,White-Collar,39
DS-34865451-N,Female,Single,27,Some College,30073,Blue-Collar,19
DS-49240453-N,Female,Married,50,Some College,86567,Manager,80
DS-93676069-N,Female,Married,47,Master's,83648,Blue-Collar,70
DS-47988826-N,Male,Married,55,Some College,87871,White-Collar,29
DS-33803044-N,Female,Divorced,33,Some College,57685,White-Collar,40
DS-66559035-N,Female,Married,47,Bachelor's,74810,White-Collar,83
DS-15446948-N,Female,Married,46,Some College,96131,Manager,69
DS-87620779-N,Female,Married,38,Master's,35449,Self-Employed,48
DS-38902498-N,Female,Married,53,High School,85259,Manager,26
DS-71761841-N,Male,Married,40,PhD,97276,Self-Employed,75
DS-70363987-N,Female,Widowed,60,High School,105764,Manager,38
DS-11378752-N,Male,Single,26,High School,26998,White-Collar,94
DS-83517060-N,Female,Married,32,Master's,60648,Self-Employed,68
DS-45374615-N,Male,Single,64,High School,75776,Manager,28
DS-83850269-N,Male,Divorced,32,High School,15259,Self-Employed,15
DS-18189451-N,Male,Divorced,42,Bachelor's,68473,Manager,84
DS-44810916-N,Female,Married,35,Master's,78712,White-Collar,87
DS-60115114-N,Female,Single,38,Some College,16103,White-Collar,23
DS-35456731-N,Male,Single,19,Bachelor's,26500,Student,89
DS-77036365-N,Female,Single,50,Bachelor's,93805,Manager,85
DS-96402908-N,Female,Married,68,Some College,91968,Manager,18
DS-83945615-N,Female,Married,41,Bachelor's,21972,White-Collar,32
DS-59488535-N,Male,Divorced,21,Some College,36566,Student,77
DS-99909359-N,Male,Married,26,Bachelor's,68633,White-Collar,45
DS-67314342-N,Female,Married,36,Master's,58255,White-Collar,70
DS-21451747-N,Male,Divorced,23,Some College,42821,Blue-Collar,81
DS-99278847-N,Female,Married,55,Bachelor's,61306,Self-Employed,11
DS-71334299-N,Male,Married,35,Some College,51060,Unemployed,57
DS-84391345-N,Female,Divorced,33,Bachelor's,56028,Manager,53
DS-64906304-N,Male,Married,33,Master's,49890,White-Collar,30
DS-18798351-N,Male,Single,38,Some College,19515,Unemployed,20
DS-65242117-N,Male,Married,69,Bachelor's,97738,Retired,36
DS-95466285-N,Female,Married,52,Master's,55141,White-Collar,31
DS-97925402-N,Male,Single,39,High School,24223,Student,14
DS-32958616-N,Male,Divorced,28,Some College,19075,Blue-Collar,17
DS-76228812-N,Male,Married,39,High School,55145,White-Collar,39
DS-43493687-N,Male,Single,30,Master's,92134,White-Collar,100
DS-26132014-N,Female,Divorced,40,Bachelor's,17805,White-Collar,22
DS-78601639-N,Male,Married,36,Bachelor's,72552,White-Collar,76
DS-93267645-N,Male,Married,38,Master's,86065,Manager,92
DS-66970001-N,Female,Married,36,Bachelor's,54364,White-Collar,37
DS-92195745-N,Female,Single,25,High School,30149,White-Collar,86
DS-73068190-N,Male,Single,49,High School,26215,Self-Employed,32
DS-42754539-N,Female,Single,22,High School,22725,Self-Employed,29
DS-92598929-N,Female,Married,41,Master's,80010,White-Collar,77
DS-84005097-N,Female,Divorced,58,High School,95509,Manager,29
DS-31787660-N,Female,Married,39,Master's,94708,Manager,79
DS-73945576-N,Female,Married,37,Bachelor's,56514,White-Collar,54
DS-63880349-N,Female,Married,43,Some College,98659,Manager,80
DS-39265743-N,Female,Married,45,High School,90858,Retired,30
DS-99197910-N,Male,Divorced,24,Master's,31784,White-Collar,69
DS-95271667-N,Male,Single,61,Master's,52148,Blue-Collar,38
DS-85784827-N,Female,Single,40,Some College,17070,Blue-Collar,19
DS-56128779-N,Female,Married,51,Bachelor's,76484,Self-Employed,77
DS-93792038-N,Male,Married,49,Bachelor's,83410,Manager,38
DS-96602184-N,Female,Single,22,Bachelor's,45505,White-Collar,86
DS-29258718-N,Male,Married,32,Bachelor's,55156,Blue-Collar,54
DS-92403962-N,Male,Single,22,Some College,16121,White-Collar,77
DS-95783822-N,Male,Single,41,Bachelor's,61230,White-Collar,54
DS-32024405-N,Male,Married,41,Master's,94590,Manager,74
DS-42841148-N,Female,Divorced,32,Master's,66839,Manager,55
DS-12667542-N,Female,Divorced,27,Master's,28544,White-Collar,86
DS-62357657-N,Female,Single,22,Some College,33700,Student,66
DS-59571189-N,Female,Single,35,Some College,20482,Unemployed,21
DS-98132547-N,Female,Married,49,Master's,118422,Blue-Collar,82
DS-55300486-N,Female,Single,24,Some College,43445,Student,69
DS-30684820-N,Male,Married,51,Master's,109974,Retired,78
DS-96933555-N,Male,Married,42,Master's,107376,Self-Employed,75
DS-64698881-N,Female,Married,48,Bachelor's,84730,Retired,88
DS-82863109-N,Male,Married,45,Bachelor's,32505,Blue-Collar,58
DS-15950684-N,Female,Single,41,PhD,22300,Self-Employed,25
DS-46564611-N,Male,Married,50,Master's,75367,Blue-Collar,60
DS-76466709-N,Male,Single,26,PhD,27526,Student,76
DS-83408687-N,Female,Married,60,Some College,90271,Blue-Collar,37
DS-32758801-N,Female,Married,29,Bachelor's,58826,Blue-Collar,63
DS-15833072-N,Male,Divorced,36,Some College,16548,Student,13
DS-52943127-N,Male,Single,20,Some College,27225,Blue-Collar,95
DS-44785478-N,Male,Married,62,Master's,114941,Manager,19
DS-56331553-N,Female,Married,26,Bachelor's,43744,White-Collar,41
DS-88654793-N,Male,Married,48,Master's,114756,White-Collar,81
DS-60012279-N,Female,Single,30,Some College,33256,Blue-Collar,83
DS-39648518-N,Male,Married,35,PhD,122811,Self-Employed,91
DS-77699480-N,Male,Single,38,High School,22197,Blue-Collar,9
DS-10062489-N,Female,Single,26,High School,28177,Student,85
DS-73000486-N,Female,Married,46,PhD,107736,Blue-Collar,79
DS-13157296-N,Female,Single,42,High School,24634,Unemployed,20
DS-32196073-N,Female,Married,28,Some College,49614,Blue-Collar,47
DS-92957281-N,Male,Divorced,26,Bachelor's,34305,White-Collar,96
DS-51045193-N,Female,Widowed,64,Some College,85051,Self-Employed,45
DS-13207413-N,Female,Divorced,25,Bachelor's,63168,White-Collar,38
DS-87484561-N,Male,Single,43,High School,21209,Self-Employed,45
DS-82271849-N,Male,Married,45,Bachelor's,78216,White-Collar,21
DS-38459075-N,Female,Single,39,PhD,16751,Blue-Collar,34
DS-93777975-N,Female,Single,34,High School,18555,Self-Employed,23
DS-89125190-N,Male,Married,59,Bachelor's,98423,Blue-Collar,29
DS-53274793-N,Female,Married,46,PhD,91226,White-Collar,77
DS-32931229-N,Male,Single,27,Some College,24006,Unemployed,68
DS-45971022-N,Male,Single,37,Some College,12551,Self-Employed,40
DS-84268347-N,Male,Single,22,High School,27796,White-Collar,30
DS-14330948-N,Male,Divorced,36,High School,26248,Unemployed,28
DS-89137534-N,Male,Married,39,Master's,100077,White-Collar,79
DS-69919487-N,Male,Single,48,Bachelor's,22699,Blue-Collar,30
DS-65815420-N,Female,Divorced,22,Master's,40022,Manager,93
DS-86883358-N,Female,Married,47,High School,65093,White-Collar,84
DS-28415642-N,Female,Married,45,Master's,102985,White-Collar,31
DS-99299327-N,Male,Married,39,Bachelor's,62605,Self-Employed,34
DS-16844658-N,Female,Divorced,37,High School,12022,Manager,11
DS-37318812-N,Female,Widowed,57,Master's,90778,Blue-Collar,34
DS-41962486-N,Male,Single,33,Some College,24632,Unemployed,17
DS-42444934-N,Female,Married,41,Bachelor's,83791,White-Collar,62
DS-75070459-N,Male,Single,25,Bachelor's,34648,Student,75
DS-89035917-N,Male,Widowed,60,Bachelor's,61927,Self-Employed,27
DS-29688426-N,Male,Single,32,Bachelor's,52828,White-Collar,52
DS-15055397-N,Female,Single,24,Bachelor's,30471,Blue-Collar,84
DS-62782423-N,Male,Single,22,High School,19643,White-Collar,5
DS-19820125-N,Male,Married,27,Bachelor's,64259,White-Collar,51
DS-48083226-N,Male,Married,37,Bachelor's,92256,Self-Employed,92
DS-73953128-N,Female,Married,42,Bachelor's,102739,Manager,69
DS-33884042-N,Female,Married,61,Master's,66891,White-Collar,49
DS-13596536-N,Female,Single,23,Some College,27753,Student,72
DS-27121993-N,Male,Widowed,57,Master's,81044,Manager,36
DS-32056709-N,Male,Single,34,Some College,22912,Blue-Collar,15
DS-66980998-N,Female,Married,54,Some College,27921,Unemployed,28
DS-43209859-N,Female,Married,44,PhD,91381,Retired,87
DS-60402439-N,Male,Married,44,Bachelor's,117261,Retired,84
DS-58792658-N,Male,Divorced,40,High School,24107,White-Collar,24
DS-11752522-N,Female,Married,36,Master's,92838,Self-Employed,72
DS-68928051-N,Female,Divorced,46,Master's,65549,Blue-Collar,27
DS-19829093-N,Female,Single,33,High School,27325,Blue-Collar,35
DS-55251955-N,Female,Single,33,Bachelor's,32460,White-Collar,73
DS-16877105-N,Female,Married,42,Bachelor's,102945,White-Collar,81
DS-55302779-N,Female,Married,40,PhD,93071,White-Collar,66
DS-46571939-N,Female,Divorced,23,High School,29411,Blue-Collar,64
DS-52100707-N,Male,Married,32,Master's,55430,Manager,62
DS-89389485-N,Female,Single,28,Bachelor's,35449,Blue-Collar,67
DS-86814035-N,Female,Single,31,Bachelor's,106300,Manager,85
DS-94919644-N,Male,Divorced,24,High School,28129,White-Collar,82
DS-35060807-N,Male,Married,34,High School,45017,Manager,51
DS-27400213-N,Female,Single,20,Some College,26287,White-Collar,60
DS-86987068-N,Male,Married,36,Master's,64235,Blue-Collar,41
DS-74914993-N,Female,Married,34,Bachelor's,50297,White-Collar,58
DS-62717994-N,Female,Widowed,61,Master's,97127,Self-Employed,17
DS-71072745-N,Female,Married,25,Bachelor's,66502,Manager,49
DS-58350827-N,Male,Single,22,Some College,18889,Unemployed,27
DS-96489109-N,Female,Single,48,PhD,118708,Self-Employed,73
DS-77822152-N,Male,Married,66,PhD,58795,Manager,44
DS-19206467-N,Male,Married,30,Some College,106218,White-Collar,73
DS-16029495-N,Female,Widowed,48,High School,28558,White-Collar,12
DS-44935353-N,Female,Married,48,High School,54851,Self-Employed,22
DS-96769212-N,Male,Married,33,Some College,31957,Blue-Collar,48
DS-69491228-N,Female,Single,21,Master's,39430,Student,80
DS-16852111-N,Male,Widowed,35,High School,10398,Blue-Collar,29
DS-13320540-N,Male,Married,61,High School,64489,White-Collar,28
DS-40141220-N,Female,Single,36,Some College,46639,Self-Employed,55
DS-90477249-N,Male,Married,53,Bachelor's,94090,White-Collar,76
DS-91327998-N,Female,Widowed,70,Bachelor's,72625,White-Collar,35
DS-16753298-N,Male,Divorced,30,High School,26335,Unemployed,99
DS-32614905-N,Female,Divorced,35,Some College,113985,Manager,75
DS-78894240-N,Male,Divorced,39,Master's,111331,White-Collar,97
DS-42107530-N,Male,Single,25,Bachelor's,34032,Student,84
DS-21834897-N,Female,Single,41,Some College,13920,Blue-Collar,24
DS-16692108-N,Female,Single,66,Some College,71145,White-Collar,9
DS-21221227-N,Female,Single,25,High School,31147,Unemployed,71
DS-26405590-N,Female,Married,50,Bachelor's,102140,Self-Employed,18
DS-95060944-N,Male,Married,30,PhD,108388,Manager,72
DS-58776135-N,Female,Single,31,Some College,21586,Blue-Collar,24
DS-66666000-N,Female,Married,61,Bachelor's,46343,White-Collar,16
DS-44495208-N,Male,Single,21,Bachelor's,34755,Student,95
DS-47657360-N,Female,Single,27,Bachelor's,23314,Unemployed,83
DS-66642990-N,Male,Divorced,26,Some College,32793,Student,85
DS-22679501-N,Male,Married,41,Master's,70773,White-Collar,91
DS-65462136-N,Female,Married,54,High School,40000,Manager,48
DS-22926946-N,Male,Married,29,High School,62070,Manager,70
DS-91663308-N,Male,Single,24,Bachelor's,20707,Unemployed,75
DS-67536397-N,Female,Married,36,Master's,52204,Manager,50
DS-54635613-N,Male,Widowed,41,Bachelor's,81441,Manager,76
DS-96454882-N,Female,Married,71,Bachelor's,78138,Retired,15
DS-93102639-N,Male,Divorced,18,Some College,38007,Unemployed,80
DS-63186488-N,Male,Divorced,20,Bachelor's,34196,Unemployed,83
DS-56284957-N,Female,Single,45,High School,52693,Manager,63
DS-92595091-N,Male,Married,53,Some College,76556,White-Collar,85
DS-69379501-N,Male,Married,55,Bachelor's,84343,White-Collar,16
DS-98475703-N,Female,Married,56,Bachelor's,116843,White-Collar,21
DS-93986250-N,Female,Single,21,Bachelor's,47965,Student,77
DS-73462008-N,Female,Single,28,Bachelor's,27720,Student,84
DS-73821081-N,Male,Single,42,Some College,21339,Blue-Collar,17
DS-59620573-N,Female,Married,30,Some College,36534,White-Collar,47
DS-75920605-N,Female,Married,33,Bachelor's,72045,Blue-Collar,40
DS-61504338-N,Female,Widowed,25,Some College,58316,White-Collar,41
DS-12455930-N,Male,Married,35,Bachelor's,54426,Manager,38
DS-24514490-N,Female,Married,35,High School,90253,White-Collar,91
DS-15236048-N,Male,Single,34,High School,34327,Self-Employed,89
DS-63090342-N,Male,Single,35,Bachelor's,24363,Unemployed,9
DS-86586930-N,Male,Single,37,High School,56714,Blue-Collar,63
DS-46332114-N,Female,Widowed,57,Some College,58726,Manager,32
DS-57427345-N,Female,Married,62,Master's,121465,Retired,13
DS-25897613-N,Female,Married,49,Bachelor's,96086,Self-Employed,36
DS-53560635-N,Male,Single,41,Some College,17186,White-Collar,28
DS-63699520-N,Male,Married,36,Bachelor's,35886,Unemployed,52
DS-54570918-N,Male,Divorced,59,Bachelor's,64140,White-Collar,20
DS-91523503-N,Female,Divorced,49,High School,60644,Self-Employed,44
DS-38331038-N,Female,Widowed,54,PhD,77353,Manager,36
DS-64361119-N,Male,Divorced,29,Some College,46658,White-Collar,30
DS-66357135-N,Male,Single,27,High School,28634,Student,92
DS-77043858-N,Female,Married,32,Bachelor's,39006,Manager,70
DS-67265363-N,Male,Married,57,PhD,67584,Retired,23
DS-69711689-N,Male,Single,23,Bachelor's,41748,Blue-Collar,89
DS-17470059-N,Male,Married,60,Master's,63117,White-Collar,30
DS-79929799-N,Male,Single,36,Some College,18962,Blue-Collar,18
DS-48145102-N,Male,Divorced,20,Some College,38443,Student,64
DS-87845149-N,Male,Single,35,Some College,35950,White-Collar,47
DS-13671236-N,Female,Divorced,29,Some College,39580,Blue-Collar,77
DS-15053416-N,Male,Single,21,Some College,47687,Unemployed,85
DS-33903636-N,Male,Widowed,66,Master's,64218,Blue-Collar,45
DS-81799610-N,Female,Married,43,Some College,85813,White-Collar,84
DS-67876293-N,Female,Divorced,25,Some College,56365,White-Collar,52
DS-29017486-N,Female,Married,37,Master's,51692,Blue-Collar,46
DS-10202810-N,Female,Widowed,29,High School,31452,Manager,22
DS-46550264-N,Female,Widowed,71,Bachelor's,96404,Blue-Collar,29
DS-74508948-N,Male,Married,31,PhD,101129,Self-Employed,73
DS-22910289-N,Female,Divorced,23,Some College,36522,Self-Employed,86
DS-88972628-N,Female,Single,27,Some College,21824,Self-Employed,14
DS-81616214-N,Male,Single,28,Some College,37369,Student,73
DS-61785894-N,Female,Married,31,Bachelor's,68204,Manager,43
DS-13720250-N,Male,Married,42,Some College,20566,Blue-Collar,28
DS-24936130-N,Male,Single,42,Bachelor's,41984,Unemployed,33
DS-46726715-N,Male,Married,58,Bachelor's,40000,White-Collar,26
DS-58916318-N,Male,Married,52,Bachelor's,87639,White-Collar,40
DS-51012856-N,Male,Widowed,32,Some College,61596,Self-Employed,62
DS-74726822-N,Male,Married,35,Some College,25910,White-Collar,14
DS-57401408-N,Male,Single,29,High School,23747,White-Collar,79
DS-12421932-N,Male,Married,35,Bachelor's,71733,Blue-Collar,46
DS-37656263-N,Female,Married,55,Master's,78393,White-Collar,27
DS-73205468-N,Male,Single,45,High School,20998,Unemployed,24
DS-76052601-N,Female,Married,28,PhD,23895,Blue-Collar,33
DS-18849103-N,Male,Married,71,Master's,90017,Self-Employed,14
DS-49151457-N,Female,Single,20,Some College,30719,Unemployed,63
DS-92286185-N,Male,Single,20,Some College,35339,Student,69
DS-50402467-N,Female,Single,23,Bachelor's,42723,Student,79
DS-19112019-N,Male,Single,25,Master's,36792,Student,87
DS-12664106-N,Male,Single,21,High School,37529,Student,93
DS-48036195-N,Female,Married,47,Bachelor's,88688,Manager,61
DS-58875766-N,Female,Divorced,51,PhD,115767,Manager,22
DS-48778905-N,Female,Single,23,Some College,17075,Self-Employed,23
DS-85000330-N,Female,Single,39,Some College,11019,Blue-Collar,20
DS-45334646-N,Male,Married,40,PhD,103800,Manager,78
DS-55488632-N,Female,Single,39,PhD,82058,White-Collar,87
DS-98411155-N,Female,Married,26,Bachelor's,57328,White-Collar,45
DS-79351202-N,Male,Widowed,52,PhD,69058,Retired,22
DS-41369960-N,Male,Widowed,34,Some College,28012,Blue-Collar,12
DS-82333921-N,Female,Married,41,Bachelor's,67239,White-Collar,50
DS-55394873-N,Female,Single,33,Master's,68451,White-Collar,55
DS-38687429-N,Female,Married,32,Bachelor's,48483,Self-Employed,30
DS-14908992-N,Male,Married,34,High School,57494,White-Collar,48
DS-47195115-N,Male,Married,27,Some College,23247,Blue-Collar,11
DS-63680516-N,Female,Widowed,53,Master's,141648,Manager,86
DS-98046847-N,Female,Single,30,Some College,26158,White-Collar,23
DS-20467712-N,Male,Divorced,31,Bachelor's,25166,Blue-Collar,22
DS-93802889-N,Male,Divorced,22,Some College,40401,Blue-Collar,50
DS-41890389-N,Male,Divorced,32,High School,18359,Blue-Collar,25
DS-86972197-N,Male,Divorced,24,Master's,24599,Blue-Collar,38
DS-51831742-N,Female,Married,40,Master's,99330,White-Collar,84
DS-85181563-N,Male,Married,45,Some College,64513,Manager,23
DS-69468928-N,Male,Married,57,PhD,94868,Retired,23
DS-15109510-N,Female,Single,29,High School,62469,White-Collar,52
DS-65360975-N,Female,Divorced,20,Bachelor's,36370,Student,68
DS-92719525-N,Female,Single,26,Bachelor's,38605,White-Collar,100
DS-18100411-N,Male,Married,41,Bachelor's,92447,Self-Employed,78
DS-85121304-N,Male,Married,70,Some College,115865,Manager,20
DS-40972240-N,Female,Divorced,32,Some College,20297,Unemployed,26
DS-22242407-N,Female,Single,45,Master's,16464,Blue-Collar,18
DS-56752236-N,Male,Single,24,High School,46042,Blue-Collar,77
DS-33492038-N,Male,Divorced,61,Bachelor's,55391,Manager,36
DS-97812889-N,Male,Married,26,Master's,23293,White-Collar,23
DS-61955434-N,Female,Single,39,Master's,95007,Self-Employed,86
DS-41250826-N,Female,Single,41,Some College,11674,Blue-Collar,22
DS-28092611-N,Male,Married,45,Bachelor's,72981,Retired,29
DS-17657449-N,Female,Divorced,25,Bachelor's,23028,Unemployed,64
DS-25384493-N,Female,Married,27,Bachelor's,55460,Self-Employed,41
DS-52446906-N,Male,Divorced,18,Bachelor's,49618,Blue-Collar,76
DS-40411897-N,Male,Divorced,54,Some College,86452,White-Collar,20
DS-82668955-N,Female,Married,30,Bachelor's,118001,Blue-Collar,70
DS-72392986-N,Male,Divorced,27,Master's,29007,Blue-Collar,78
DS-76479130-N,Male,Divorced,24,Some College,24863,Blue-Collar,63
DS-32569219-N,Male,Married,34,Some College,66675,White-Collar,44
DS-93894751-N,Female,Married,25,Master's,45817,White-Collar,65
DS-74297383-N,Male,Married,58,Master's,105388,Self-Employed,32
DS-58582882-N,Male,Married,33,Master's,53757,White-Collar,49
DS-15402706-N,Male,Single,18,Bachelor's,40223,Student,84
DS-57818765-N,Female,Married,32,High School,57412,Blue-Collar,52
DS-38692716-N,Female,Single,33,PhD,26931,White-Collar,15
DS-45401069-N,Female,Single,30,Master's,31421,Blue-Collar,68
DS-16435427-N,Female,Widowed,72,High School,108699,Retired,34
DS-49778629-N,Female,Single,22,Bachelor's,25310,Blue-Collar,32
DS-22320659-N,Male,Married,40,Bachelor's,85259,Manager,92
DS-40511318-N,Male,Married,32,Bachelor's,58278,Self-Employed,61
DS-67284768-N,Male,Married,37,Some College,17682,Blue-Collar,21
DS-20943251-N,Male,Widowed,27,Some College,19912,Blue-Collar,25
DS-62365014-N,Male,Married,42,Master's,88558,Manager,82
DS-56010578-N,Male,Single,32,Some College,28456,White-Collar,25
DS-78871734-N,Male,Married,31,Some College,55828,Manager,44
DS-68807450-N,Female,Single,39,PhD,97556,White-Collar,83
DS-28061455-N,Female,Married,45,Some College,78449,Self-Employed,64
DS-20720374-N,Female,Married,25,Master's,63193,Self-Employed,56
DS-28291991-N,Male,Married,28,Bachelor's,60181,Manager,46
DS-88840541-N,Male,Married,66,Bachelor's,75340,Self-Employed,31
DS-58120216-N,Male,Single,34,Some College,19007,Retired,13
DS-85603013-N,Male,Widowed,61,Bachelor's,54812,White-Collar,31
DS-52509676-N,Female,Single,25,High School,36165,Self-Employed,82
DS-88583361-N,Male,Single,62,PhD,106397,White-Collar,16
DS-72998918-N,Female,Single,25,Some College,41266,Unemployed,84
DS-62382347-N,Female,Single,52,Some College,14881,Unemployed,5
DS-54625625-N,Male,Married,53,High School,111299,Retired,24
DS-77978986-N,Male,Widowed,48,PhD,111900,White-Collar,73
DS-96593788-N,Female,Single,40,High School,23537,Self-Employed,14
DS-37286770-N,Male,Divorced,23,High School,28719,White-Collar,78
DS-88998568-N,Female,Married,41,Bachelor's,65400,White-Collar,44
DS-23083997-N,Female,Married,64,Bachelor's,80929,Retired,30
DS-12121652-N,Male,Single,30,Bachelor's,46738,Manager,45
DS-36891723-N,Male,Single,31,Bachelor's,30631,Unemployed,14
DS-70362452-N,Female,Single,46,Some College,102742,Manager,76
DS-31624121-N,Female,Divorced,22,Bachelor's,32835,Blue-Collar,80
DS-26066874-N,Male,Single,20,Some College,31889,Self-Employed,81
DS-26067897-N,Male,Married,60,Some College,56123,White-Collar,38
DS-61580463-N,Male,Married,25,Bachelor's,57008,Manager,53
